ACC_Z,Time
56.488037109375,2.442094564437866
197.113037109375,2.4422972202301025
197.113037109375,2.4424943923950195
197.113037109375,2.442692518234253
458.1298828125,2.442889928817749
458.1298828125,2.443087339401245
458.1298828125,2.4432849884033203
463.531494140625,2.4434826374053955
463.531494140625,2.44368052482605
463.531494140625,2.443878173828125
252.593994140625,2.4440758228302
246.185302734375,2.4442732334136963
246.185302734375,2.4444711208343506
-175.689697265625,2.4446685314178467
-169.73876953125,2.44486665725708
-169.73876953125,2.4450643062591553
-169.73876953125,2.4452619552612305
-509.307861328125,2.4454596042633057
-509.307861328125,2.44565749168396
-509.307861328125,2.4458556175231934
-687.103271484375,2.4460532665252686
-687.103271484375,2.4462509155273438
-687.103271484375,2.446448802947998
-832.03125,2.446646213531494
-832.03125,2.4468441009521484
-832.03125,2.4470415115356445
-864.898681640625,2.4472389221191406
-864.898681640625,2.447436571121216
-864.898681640625,2.447634220123291
-914.61181640625,2.447831630706787
-914.61181640625,2.4480297565460205
-914.61181640625,2.4482271671295166
-938.04931640625,2.448424816131592
-955.26123046875,2.448622465133667
-955.26123046875,2.4488203525543213
-1049.01123046875,2.4490182399749756
-1049.652099609375,2.44921612739563
-1049.652099609375,2.449413537979126
-1237.152099609375,2.449610948562622
-1240.90576171875,2.449808359146118
-1240.90576171875,2.4500062465667725
-1240.90576171875,2.4502038955688477
-1462.82958984375,2.450402021408081
-1462.82958984375,2.450599431991577
-1462.82958984375,2.4507973194122314
-1605.010986328125,2.4509947299957275
-1605.010986328125,2.451192855834961
-1605.010986328125,2.451390266418457
-1565.826416015625,2.4515879154205322
-1565.826416015625,2.4517855644226074
-1565.826416015625,2.4519832134246826
-1318.084716796875,2.452180862426758
-1318.084716796875,2.452378511428833
-1318.084716796875,2.452576160430908
-1009.735107421875,2.4527738094329834
-1009.735107421875,2.4529709815979004
-1009.735107421875,2.4531688690185547
-728.485107421875,2.453366279602051
-739.471435546875,2.453563928604126
-739.471435546875,2.4537620544433594
-551.971435546875,2.4539592266082764
-554.8095703125,2.4541571140289307
-554.8095703125,2.4543588161468506
-414.1845703125,2.4545559883117676
-415.008544921875,2.4547533988952637
-415.008544921875,2.4549508094787598
-415.008544921875,2.4551477432250977
-255.615234375,2.455345392227173
-255.615234375,2.45554256439209
-255.615234375,2.455739974975586
-118.10302734375,2.455937147140503
-118.10302734375,2.4561707973480225
-118.10302734375,2.456373929977417
-90.911865234375,2.456571578979492
-90.911865234375,2.456768274307251
-90.911865234375,2.456965446472168
-151.702880859375,2.457162380218506
-151.702880859375,2.457366943359375
-151.702880859375,2.4575655460357666
-265.13671875,2.4577624797821045
-265.13671875,2.4579594135284424
-265.13671875,2.4581570625305176
-411.43798828125,2.4583675861358643
-411.43798828125,2.458570718765259
-411.43798828125,2.4587697982788086
-576.507568359375,2.458967924118042
-576.507568359375,2.4591639041900635
-576.507568359375,2.459359645843506
-717.132568359375,2.4595558643341064
-716.30859375,2.459751844406128
-716.30859375,2.4599502086639404
-810.05859375,2.4601457118988037
-817.108154296875,2.460341215133667
-817.108154296875,2.4605376720428467
-817.108154296875,2.46073317527771
-858.0322265625,2.4609291553497314
-858.0322265625,2.461124897003174
-858.0322265625,2.4613208770751953
-827.63671875,2.461516857147217
-827.63671875,2.46171236038208
-827.63671875,2.4619083404541016
-705.230712890625,2.462104082107544
-705.230712890625,2.4623007774353027
-705.230712890625,2.462496280670166
-577.239990234375,2.4626924991607666
-577.239990234375,2.462888240814209
-577.239990234375,2.4630842208862305
-467.83447265625,2.463279962539673
-467.83447265625,2.4634757041931152
-467.83447265625,2.4636716842651367
-444.39697265625,2.463867425918579
-431.94580078125,2.4640634059906006
-431.94580078125,2.464258909225464
-361.63330078125,2.4644546508789062
-369.964599609375,2.464650869369507
-369.964599609375,2.464848041534424
-369.964599609375,2.465047597885132
-273.74267578125,2.4652438163757324
-273.74267578125,2.465439558029175
-273.74267578125,2.465635299682617
-209.197998046875,2.4658315181732178
-209.197998046875,2.46602725982666
-209.197998046875,2.4662230014801025
-126.617431640625,2.4664194583892822
-126.617431640625,2.4666152000427246
-126.617431640625,2.466811180114746
-77.911376953125,2.4670071601867676
-77.911376953125,2.467202663421631
-77.911376953125,2.4673984050750732
-101.348876953125,2.4675943851470947
-113.525390625,2.467790126800537
-113.525390625,2.4679856300354004
-183.837890625,2.468181610107422
-180.17578125,2.4683773517608643
-180.17578125,2.4685733318328857
-180.17578125,2.468769073486328
-254.150390625,2.4689650535583496
-254.150390625,2.469160795211792
-254.150390625,2.4693565368652344
-291.778564453125,2.469552516937256
-291.778564453125,2.4697482585906982
-291.778564453125,2.4699442386627197
-315.582275390625,2.470139980316162
-315.582275390625,2.4703361988067627
-315.582275390625,2.470531940460205
-312.01171875,2.4707276821136475
-312.01171875,2.470923662185669
-312.01171875,2.4711194038391113
-286.102294921875,2.4713151454925537
-286.102294921875,2.471510887145996
-286.102294921875,2.4717063903808594
-239.227294921875,2.471902370452881
-234.55810546875,2.4720981121063232
-234.55810546875,2.4722938537597656
-234.55810546875,2.472489833831787
-173.2177734375,2.4726853370666504
-173.2177734375,2.472881317138672
-173.2177734375,2.4730770587921143
-136.871337890625,2.4732728004455566
-136.871337890625,2.473468542098999
-136.871337890625,2.4736642837524414
-107.574462890625,2.473860263824463
-107.574462890625,2.4740560054779053
-107.574462890625,2.4742517471313477
-79.4677734375,2.4744479656219482
-79.4677734375,2.4746437072753906
-79.4677734375,2.474839448928833
-52.001953125,2.4750351905822754
-52.001953125,2.475231409072876
-52.001953125,2.4754271507263184
-28.564453125,2.4756226539611816
-39.36767578125,2.475818634033203
-39.36767578125,2.4760143756866455
-39.36767578125,2.476210355758667
-35.33935546875,2.4764060974121094
-35.33935546875,2.4766018390655518
-35.33935546875,2.4767978191375732
-43.39599609375,2.4769935607910156
-43.39599609375,2.477189540863037
-43.39599609375,2.4773855209350586
-59.50927734375,2.47758150100708
-59.50927734375,2.4777770042419434
-59.50927734375,2.477972984313965
-57.586669921875,2.4781687259674072
-57.586669921875,2.478368043899536
-57.586669921875,2.4785633087158203
-64.910888671875,2.4787588119506836
-64.910888671875,2.478954553604126
-64.910888671875,2.4791505336761475
-64.910888671875,2.479346513748169
-64.453125,2.4795424938201904
-64.453125,2.479738235473633
-64.453125,2.479933977127075
-70.3125,2.4801299571990967
-70.3125,2.48032546043396
-70.3125,2.4805219173431396
-64.63623046875,2.480717420578003
-64.63623046875,2.4809131622314453
-64.63623046875,2.481109142303467
-68.389892578125,2.481304883956909
-68.389892578125,2.4815008640289307
-68.389892578125,2.481696605682373
-57.037353515625,2.4818923473358154
-57.037353515625,2.482088327407837
-57.037353515625,2.4822838306427
-34.149169921875,2.4824845790863037
-34.149169921875,2.482680320739746
-34.149169921875,2.4828765392303467
-0.732421875,2.483072280883789
-0.732421875,2.4832682609558105
-0.732421875,2.483464241027832
46.142578125,2.4836606979370117
23.712158203125,2.483856439590454
23.712158203125,2.4840524196624756
47.149658203125,2.484248161315918
47.698974609375,2.4844441413879395
47.698974609375,2.484640598297119
47.698974609375,2.4848365783691406
85.51025390625,2.485032558441162
85.51025390625,2.4852283000946045
85.51025390625,2.485424280166626
126.15966796875,2.4856369495391846
126.15966796875,2.485832452774048
126.15966796875,2.4860284328460693
144.83642578125,2.4862241744995117
144.83642578125,2.486420154571533
144.83642578125,2.486614942550659
145.3857421875,2.4868099689483643
145.3857421875,2.4870047569274902
145.3857421875,2.487199544906616
145.3857421875,2.487394332885742
160.308837890625,2.487588882446289
160.308837890625,2.487783908843994
183.746337890625,2.487978935241699
172.943115234375,2.488173723220825
172.943115234375,2.488368511199951
172.943115234375,2.488563299179077
190.61279296875,2.4887583255767822
190.61279296875,2.488953113555908
190.61279296875,2.489147901535034
208.282470703125,2.48934268951416
208.282470703125,2.4895377159118652
208.282470703125,2.489732503890991
225.40283203125,2.489927291870117
225.40283203125,2.490122079849243
225.40283203125,2.4903178215026855
266.143798828125,2.490513801574707
266.143798828125,2.4907095432281494
266.143798828125,2.490905523300171
289.581298828125,2.4911012649536133
282.16552734375,2.4912970066070557
282.16552734375,2.491492986679077
282.16552734375,2.4916889667510986
288.39111328125,2.49188494682312
288.39111328125,2.4920806884765625
288.39111328125,2.492276668548584
289.947509765625,2.4924726486206055
289.947509765625,2.492668390274048
289.947509765625,2.4928643703460693
280.33447265625,2.4930601119995117
280.33447265625,2.493256092071533
280.33447265625,2.4934518337249756
255.706787109375,2.493647813796997
255.706787109375,2.4938435554504395
255.706787109375,2.494039535522461
239.044189453125,2.4942355155944824
239.044189453125,2.494431495666504
239.044189453125,2.4946279525756836
205.99365234375,2.4948232173919678
205.99365234375,2.4950191974639893
205.99365234375,2.4952151775360107
182.55615234375,2.495410919189453
181.915283203125,2.4956140518188477
181.915283203125,2.495809555053711
158.477783203125,2.4960055351257324
155.82275390625,2.496201753616333
155.82275390625,2.4963977336883545
155.82275390625,2.496593475341797
115.72265625,2.4967892169952393
115.72265625,2.4969851970672607
115.72265625,2.497180938720703
59.6923828125,2.4973769187927246
59.6923828125,2.497572898864746
59.6923828125,2.4977688789367676
16.66259765625,2.49796462059021
16.66259765625,2.4981603622436523
16.66259765625,2.4983627796173096
-15.7470703125,2.498558282852173
-15.7470703125,2.498753786087036
-15.7470703125,2.4989500045776367
-15.7470703125,2.499145746231079
-17.120361328125,2.4993419647216797
-17.120361328125,2.499537467956543
-63.995361328125,2.4997336864471436
-69.854736328125,2.499929428100586
-69.854736328125,2.5001251697540283
-69.854736328125,2.500321626663208
-210.5712890625,2.500520706176758
-210.5712890625,2.5007164478302
-210.5712890625,2.5009119510650635
-247.74169921875,2.501107692718506
-247.74169921875,2.5013039112091064
-247.74169921875,2.501500129699707
-164.337158203125,2.5016961097717285
-164.337158203125,2.501891851425171
-164.337158203125,2.5020878314971924
-135.498046875,2.502283811569214
-135.498046875,2.502483367919922
-135.498046875,2.5026791095733643
-73.42529296875,2.5028748512268066
-73.42529296875,2.5030710697174072
-73.42529296875,2.5032668113708496
-26.55029296875,2.50346302986145
-27.28271484375,2.5036587715148926
-27.28271484375,2.5038552284240723
-3.84521484375,2.5040507316589355
-1.28173828125,2.504246950149536
-1.28173828125,2.5044426918029785
-1.28173828125,2.504638910293579
-2.838134765625,2.5048346519470215
-2.838134765625,2.505030632019043
-2.838134765625,2.5052263736724854
-1.922607421875,2.505422353744507
-1.922607421875,2.5056183338165283
-1.922607421875,2.5058140754699707
8.880615234375,2.5060102939605713
8.880615234375,2.5062060356140137
8.880615234375,2.5064024925231934
-12.0849609375,2.5065982341766357
-12.0849609375,2.5067942142486572
-12.0849609375,2.5069899559020996
-35.5224609375,2.507185935974121
-39.276123046875,2.5073819160461426
-39.276123046875,2.507577657699585
-62.713623046875,2.5077738761901855
-62.713623046875,2.507969856262207
-62.713623046875,2.5081655979156494
-62.713623046875,2.50836181640625
-66.46728515625,2.5085575580596924
-66.46728515625,2.508753776550293
-66.46728515625,2.5089495182037354
-72.69287109375,2.509145498275757
-72.69287109375,2.509341239929199
-72.69287109375,2.5095372200012207
-58.04443359375,2.509733200073242
-58.04443359375,2.5099291801452637
-58.04443359375,2.510125160217285
-3.936767578125,2.5103211402893066
-3.936767578125,2.510516881942749
-3.936767578125,2.5107128620147705
57.4951171875,2.510909080505371
57.4951171875,2.5111048221588135
57.4951171875,2.511301040649414
104.3701171875,2.5114967823028564
102.1728515625,2.511692523956299
102.1728515625,2.5118887424468994
102.1728515625,2.512084484100342
115.814208984375,2.5122807025909424
115.814208984375,2.5124764442443848
115.814208984375,2.5126726627349854
140.167236328125,2.5128684043884277
140.167236328125,2.513064384460449
140.167236328125,2.5132603645324707
134.21630859375,2.513456106185913
134.21630859375,2.5136520862579346
134.21630859375,2.513847827911377
117.645263671875,2.5140440464019775
117.645263671875,2.51423978805542
117.645263671875,2.5144362449645996
100.341796875,2.514631748199463
100.341796875,2.5148274898529053
100.341796875,2.515023708343506
76.904296875,2.5152194499969482
73.150634765625,2.5154154300689697
73.150634765625,2.515611171722412
49.713134765625,2.5158071517944336
50.1708984375,2.516002893447876
50.1708984375,2.5161991119384766
50.1708984375,2.516394853591919
-2.9296875,2.5165905952453613
-2.9296875,2.516786575317383
-2.9296875,2.516983985900879
-38.0859375,2.5171823501586914
-38.0859375,2.5173776149749756
-38.0859375,2.517573356628418
-70.220947265625,2.5177693367004395
-70.220947265625,2.517965316772461
-70.220947265625,2.5181612968444824
-67.93212890625,2.518357992172241
-67.93212890625,2.5185539722442627
-67.93212890625,2.518749713897705
-67.93212890625,2.5189456939697266
-62.347412109375,2.519141674041748
-62.347412109375,2.519338369369507
-38.909912109375,2.51953387260437
-44.403076171875,2.5197298526763916
-44.403076171875,2.519925832748413
-44.403076171875,2.5201215744018555
-11.3525390625,2.520317792892456
-11.3525390625,2.5205135345458984
-11.3525390625,2.520709753036499
13.641357421875,2.5209054946899414
13.641357421875,2.521101474761963
13.641357421875,2.5212976932525635
34.97314453125,2.521493673324585
34.97314453125,2.5216896533966064
34.97314453125,2.521885633468628
38.818359375,2.5220813751220703
38.818359375,2.5222771167755127
38.818359375,2.5224757194519043
29.11376953125,2.5226714611053467
29.11376953125,2.522867441177368
29.11376953125,2.5230631828308105
5.67626953125,2.5232582092285156
4.39453125,2.5234532356262207
4.39453125,2.5236480236053467
-19.04296875,2.5238430500030518
-17.120361328125,2.524038076400757
-17.120361328125,2.524232864379883
-17.120361328125,2.524427890777588
-36.07177734375,2.524622917175293
-36.07177734375,2.524817705154419
-36.07177734375,2.525012731552124
-54.107666015625,2.52520751953125
-54.107666015625,2.525402545928955
-54.107666015625,2.52559757232666
-60.333251953125,2.5257925987243652
-60.333251953125,2.525987386703491
-60.333251953125,2.526182174682617
-49.4384765625,2.526378631591797
-49.4384765625,2.5265743732452393
-49.4384765625,2.5267703533172607
-26.0009765625,2.5269663333892822
-40.10009765625,2.5271623134613037
-40.10009765625,2.527358055114746
-40.10009765625,2.5275540351867676
-26.458740234375,2.527750015258789
-26.458740234375,2.5279457569122314
-26.458740234375,2.528141736984253
-7.32421875,2.5283374786376953
-7.32421875,2.5285332202911377
-7.32421875,2.5287296772003174
-8.7890625,2.5289254188537598
-8.7890625,2.5291213989257812
-8.7890625,2.5293171405792236
8.331298828125,2.529513120651245
8.331298828125,2.5297088623046875
8.331298828125,2.52990460395813
12.725830078125,2.5301008224487305
12.725830078125,2.5302987098693848
12.725830078125,2.530494451522827
12.725830078125,2.5306904315948486
15.472412109375,2.530886173248291
15.472412109375,2.5310821533203125
15.472412109375,2.531278133392334
3.753662109375,2.5314741134643555
3.753662109375,2.531669855117798
3.753662109375,2.5318658351898193
-7.232666015625,2.532061815261841
-7.232666015625,2.532257556915283
-7.232666015625,2.5324535369873047
-19.59228515625,2.532649517059326
-19.59228515625,2.5328454971313477
-19.59228515625,2.53304123878479
-32.40966796875,2.5332369804382324
-32.40966796875,2.533432960510254
-32.40966796875,2.5336287021636963
-26.0009765625,2.533824920654297
-26.0009765625,2.5340206623077393
-26.0009765625,2.5342166423797607
-26.0009765625,2.534414768218994
-41.56494140625,2.5346105098724365
-41.56494140625,2.534806728363037
-65.00244140625,2.5350024700164795
-51.08642578125,2.535198211669922
-51.08642578125,2.5353941917419434
-51.08642578125,2.5355899333953857
-64.453125,2.5357861518859863
-64.453125,2.5359818935394287
-64.453125,2.536177635192871
-65.643310546875,2.5363738536834717
-65.643310546875,2.536569595336914
-65.643310546875,2.5367658138275146
-71.77734375,2.536961555480957
-71.77734375,2.5371577739715576
-71.77734375,2.537353515625
-67.7490234375,2.5375497341156006
-67.7490234375,2.537745475769043
-67.7490234375,2.5379412174224854
-45.95947265625,2.538137435913086
-45.95947265625,2.5383338928222656
-45.95947265625,2.538529634475708
-45.95947265625,2.5387256145477295
-24.627685546875,2.538921594619751
-24.627685546875,2.5391175746917725
-1.190185546875,2.539313554763794
-5.401611328125,2.5395095348358154
-5.401611328125,2.539705514907837
-5.401611328125,2.5399014949798584
-3.47900390625,2.54009747505188
-3.47900390625,2.5402939319610596
-3.47900390625,2.540489912033081
17.2119140625,2.5406856536865234
17.2119140625,2.540881633758545
17.2119140625,2.5410776138305664
23.0712890625,2.541273593902588
23.0712890625,2.5414698123931885
23.0712890625,2.541665554046631
26.7333984375,2.5418615341186523
26.7333984375,2.5420572757720947
26.7333984375,2.5422534942626953
26.7333984375,2.542449712753296
25.177001953125,2.5426456928253174
25.177001953125,2.5428414344787598
1.739501953125,2.5430374145507812
11.810302734375,2.5432333946228027
11.810302734375,2.543429136276245
11.810302734375,2.5436251163482666
8.7890625,2.543821096420288
8.7890625,2.5440170764923096
8.7890625,2.544212818145752
-5.035400390625,2.5444087982177734
-5.035400390625,2.544604778289795
-5.035400390625,2.5448007583618164
-8.331298828125,2.544996738433838
-8.331298828125,2.5451924800872803
-8.331298828125,2.54538893699646
-12.26806640625,2.5455846786499023
-12.26806640625,2.545780658721924
-12.26806640625,2.545976400375366
-19.500732421875,2.5461723804473877
-19.500732421875,2.5463709831237793
-19.500732421875,2.546566963195801
-42.938232421875,2.546762466430664
-31.951904296875,2.5469582080841064
-31.951904296875,2.5471534729003906
-31.951904296875,2.547348976135254
-42.66357421875,2.5475447177886963
-42.66357421875,2.5477402210235596
-42.66357421875,2.5479354858398438
-43.304443359375,2.548131227493286
-43.304443359375,2.5483267307281494
-43.304443359375,2.5485219955444336
-47.607421875,2.548719644546509
-47.607421875,2.5489392280578613
-47.607421875,2.5491418838500977
-37.90283203125,2.549342632293701
-37.90283203125,2.5495386123657227
-37.90283203125,2.5497348308563232
-16.937255859375,2.5499305725097656
-16.937255859375,2.550126314163208
-16.937255859375,2.550323247909546
-0.732421875,2.5505192279815674
-0.732421875,2.5507149696350098
-0.732421875,2.550910711288452
22.705078125,2.5511069297790527
8.514404296875,2.551302671432495
8.514404296875,2.5514986515045166
8.514404296875,2.551694631576538
9.33837890625,2.5518906116485596
9.33837890625,2.552086353302002
9.33837890625,2.5522820949554443
18.6767578125,2.552478075027466
18.6767578125,2.552673816680908
18.6767578125,2.552870273590088
11.16943359375,2.5530660152435303
11.16943359375,2.5532617568969727
11.16943359375,2.553457736968994
-2.105712890625,2.5536534786224365
-2.105712890625,2.553849697113037
-2.105712890625,2.5540454387664795
-18.768310546875,2.554241418838501
-18.768310546875,2.5544376373291016
-18.768310546875,2.554633617401123
-36.163330078125,2.5548298358917236
-36.163330078125,2.555025815963745
-36.163330078125,2.5552215576171875
-59.600830078125,2.555417776107788
-50.445556640625,2.5556135177612305
-50.445556640625,2.555809259414673
-50.445556640625,2.5560059547424316
-61.065673828125,2.556201696395874
-61.065673828125,2.5563976764678955
-61.065673828125,2.556593418121338
-57.4951171875,2.5567896366119385
-57.4951171875,2.556985378265381
-57.4951171875,2.5571813583374023
-44.952392578125,2.5573770999908447
-44.952392578125,2.5575733184814453
-44.952392578125,2.557770252227783
-26.55029296875,2.5579700469970703
-26.55029296875,2.558166027069092
-26.55029296875,2.5583622455596924
-20.233154296875,2.5585579872131348
-20.233154296875,2.5587539672851562
-20.233154296875,2.5589497089385986
-20.233154296875,2.559145927429199
-7.049560546875,2.5593416690826416
-7.049560546875,2.559537410736084
16.387939453125,2.55973219871521
0.18310546875,2.559927463531494
0.18310546875,2.560122489929199
0.18310546875,2.5603175163269043
-0.091552734375,2.5605123043060303
-0.091552734375,2.560706853866577
-0.091552734375,2.560904026031494
-3.662109375,2.56109881401062
-3.662109375,2.561293840408325
-3.662109375,2.561488628387451
-2.655029296875,2.5616836547851562
-2.655029296875,2.5618786811828613
-2.655029296875,2.562073230743408
2.01416015625,2.5622682571411133
2.01416015625,2.562464952468872
2.01416015625,2.5626606941223145
-21.42333984375,2.562856674194336
-3.387451171875,2.5630524158477783
-3.387451171875,2.563248634338379
-3.387451171875,2.5634446144104004
-5.31005859375,2.5636403560638428
-5.31005859375,2.5638363361358643
-5.31005859375,2.5640323162078857
-15.655517578125,2.5642282962799072
-15.655517578125,2.5644242763519287
-15.655517578125,2.56462025642395
-18.218994140625,2.5648210048675537
-18.218994140625,2.565016984939575
-18.218994140625,2.5652127265930176
-47.42431640625,2.5654091835021973
-47.42431640625,2.5656046867370605
-47.42431640625,2.565800905227661
-53.192138671875,2.5659964084625244
-53.192138671875,2.566192388534546
-53.192138671875,2.5663890838623047
-55.206298828125,2.566584825515747
-55.206298828125,2.5667808055877686
-55.206298828125,2.566976547241211
-31.768798828125,2.5671725273132324
-44.952392578125,2.567368268966675
-44.952392578125,2.5675647258758545
-44.952392578125,2.567760467529297
-38.360595703125,2.5679562091827393
-38.360595703125,2.5681521892547607
-38.360595703125,2.568347930908203
-23.529052734375,2.5685441493988037
-23.529052734375,2.568739891052246
-23.529052734375,2.5689358711242676
-13.458251953125,2.56913161277771
-13.458251953125,2.5693275928497314
-13.458251953125,2.569523811340332
5.035400390625,2.5697195529937744
5.035400390625,2.569915533065796
5.035400390625,2.5701112747192383
17.39501953125,2.570307731628418
17.39501953125,2.5705034732818604
17.39501953125,2.570699691772461
17.39501953125,2.5708954334259033
20.050048828125,2.5710911750793457
20.050048828125,2.5712873935699463
20.050048828125,2.5714831352233887
17.578125,2.5716793537139893
17.578125,2.5718750953674316
17.578125,2.5720713138580322
16.754150390625,2.5722670555114746
16.754150390625,2.572463035583496
16.754150390625,2.5726592540740967
7.965087890625,2.572855234146118
7.965087890625,2.5730509757995605
7.965087890625,2.573246717453003
3.2958984375,2.5734426975250244
3.2958984375,2.573638439178467
3.2958984375,2.5738348960876465
-0.823974609375,2.574030637741089
-0.823974609375,2.5742266178131104
-0.823974609375,2.574422836303711
-0.823974609375,2.5746188163757324
-7.87353515625,2.574814796447754
-7.87353515625,2.5750105381011963
-31.31103515625,2.5752065181732178
-24.078369140625,2.57540225982666
-24.078369140625,2.5755984783172607
-24.078369140625,2.575794219970703
-27.64892578125,2.5759904384613037
-27.64892578125,2.576186180114746
-27.64892578125,2.5763819217681885
-45.7763671875,2.57657790184021
-45.7763671875,2.5767736434936523
-45.7763671875,2.576969861984253
-48.88916015625,2.5771656036376953
-48.88916015625,2.577361822128296
-48.88916015625,2.5775575637817383
-56.396484375,2.5777535438537598
-56.396484375,2.5779495239257812
-56.396484375,2.5781452655792236
-62.164306640625,2.578341484069824
-62.164306640625,2.5785372257232666
-62.164306640625,2.578733205795288
-62.164306640625,2.5789289474487305
-59.6923828125,2.579125165939331
-59.6923828125,2.5793209075927734
-59.6923828125,2.579516649246216
-47.698974609375,2.5797128677368164
-47.698974609375,2.579908609390259
-47.698974609375,2.5801048278808594
-33.3251953125,2.5803005695343018
-33.3251953125,2.5804965496063232
-33.3251953125,2.5806922912597656
-11.627197265625,2.580888032913208
-11.627197265625,2.5810842514038086
-11.627197265625,2.581279754638672
10.162353515625,2.5814759731292725
10.162353515625,2.581671714782715
10.162353515625,2.5818679332733154
20.32470703125,2.582063674926758
20.32470703125,2.5822596549987793
20.32470703125,2.58245587348938
20.32470703125,2.5826520919799805
19.775390625,2.582847833633423
19.775390625,2.5830435752868652
19.775390625,2.5832395553588867
12.8173828125,2.583435297012329
12.8173828125,2.5836312770843506
12.8173828125,2.583827257156372
-2.5634765625,2.5840232372283936
-2.5634765625,2.584219217300415
-2.5634765625,2.5844149589538574
-26.55029296875,2.584611177444458
-26.55029296875,2.5848069190979004
-26.55029296875,2.585002899169922
-35.888671875,2.5851986408233643
-35.888671875,2.585394859313965
-35.888671875,2.5855906009674072
-44.86083984375,2.5857863426208496
-44.86083984375,2.58598256111145
-44.86083984375,2.5861783027648926
-68.29833984375,2.586374521255493
-55.206298828125,2.5865702629089355
-55.206298828125,2.586766481399536
-55.206298828125,2.5869622230529785
-51.08642578125,2.587158203125
-51.08642578125,2.5873541831970215
-51.08642578125,2.587550401687622
-44.3115234375,2.5877461433410645
-44.3115234375,2.587941884994507
-44.3115234375,2.5881378650665283
-43.670654296875,2.5883336067199707
-43.670654296875,2.5885298252105713
-43.670654296875,2.5887258052825928
-25.45166015625,2.5889217853546143
-25.45166015625,2.5891175270080566
-25.45166015625,2.589313268661499
-17.303466796875,2.5895094871520996
-17.303466796875,2.589705467224121
-17.303466796875,2.5899014472961426
2.471923828125,2.590097427368164
2.471923828125,2.590296745300293
2.471923828125,2.590498208999634
2.471923828125,2.590693950653076
12.542724609375,2.5908896923065186
12.542724609375,2.59108567237854
12.542724609375,2.5912814140319824
15.655517578125,2.591477394104004
15.655517578125,2.5916733741760254
15.655517578125,2.591869592666626
34.149169921875,2.5920653343200684
34.149169921875,2.59226131439209
34.149169921875,2.5924572944641113
27.64892578125,2.592653512954712
27.64892578125,2.5928492546081543
27.64892578125,2.5930449962615967
16.571044921875,2.593240976333618
16.571044921875,2.5934367179870605
16.571044921875,2.593632936477661
1.46484375,2.5938286781311035
1.46484375,2.594024419784546
1.46484375,2.5942203998565674
-21.97265625,2.594417095184326
-16.387939453125,2.5946128368377686
-16.387939453125,2.59480881690979
-39.825439453125,2.5950047969818115
-40.191650390625,2.595200538635254
-40.191650390625,2.5953965187072754
-40.191650390625,2.595592498779297
-48.88916015625,2.595787525177002
-48.88916015625,2.595982313156128
-48.88916015625,2.596177339553833
-60.791015625,2.596372365951538
-60.791015625,2.596567153930664
-60.791015625,2.596763849258423
-69.580078125,2.5969576835632324
-69.580078125,2.5971527099609375
-69.580078125,2.5973477363586426
-57.67822265625,2.5975425243377686
-57.67822265625,2.5977373123168945
-57.67822265625,2.5979323387145996
-57.67822265625,2.5981271266937256
-48.431396484375,2.598322868347168
-48.431396484375,2.5985186100006104
-24.993896484375,2.5987143516540527
-26.458740234375,2.5989105701446533
-26.458740234375,2.5991063117980957
-26.458740234375,2.599302291870117
-10.162353515625,2.5994980335235596
